"SR. NO 
","EFFECTIVE DATE 
","SYMBOL 
","SECURITY NAME 
","FROM 
","TO 
"
1403,"21-MAY-2024","POLICYBZR","PB FINTECH LIMITED","5","20"
1404,"21-MAY-2024","POKARNA","POKARNA LIMITED","5","20"
1405,"21-MAY-2024","PODDARMENT","PODDAR PIGMENTS LIMITED","5","20"
1406,"21-MAY-2024","POCL","PONDY OXIDES & CHEMICALS LIMITED","5","10"
1407,"21-MAY-2024","PNCINFRA","PNC INFRATECH LIMITED","5","20"
1408,"21-MAY-2024","PNC","PRITISH NANDY COMMUNICATIONS LIMITED","5","20"
1409,"21-MAY-2024","PNBHOUSING","PNB HOUSING FINANCE LIMITED","5","20"
1410,"21-MAY-2024","PNBGILTS","PNB GILTS LTD.","5","20"
1411,"21-MAY-2024","PNB","PUNJAB NATIONAL BANK","5","-"
1412,"21-MAY-2024","PLAZACABLE","PLAZA WIRES LIMITED","5","10"
1413,"21-MAY-2024","PLATIND","PLATINUM INDUSTRIES LIMITED","5","20"
1414,"21-MAY-2024","PLASTIBLEN","PLASTIBLENDS INDIA LIMITED","5","20"
1415,"21-MAY-2024","PLADAINFO","PLADA INFOTECH SERVICES LIMITED","5","20"
1416,"21-MAY-2024","PKTEA","THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED","5","10"
1417,"21-MAY-2024","PIXTRANS","PIX TRANSMISSIONS LIMITED","5","20"
1418,"21-MAY-2024","PITTIENG","PITTI ENGINEERING LIMITED","5","20"
1419,"21-MAY-2024","PILANIINVS","PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED","5","20"
1420,"21-MAY-2024","PIIND","PI INDUSTRIES LIMITED","5","-"
1421,"21-MAY-2024","PIDILITIND","PIDILITE INDUSTRIES LIMITED","5","-"
1422,"21-MAY-2024","PHOENIXLTD","THE PHOENIX MILLS LIMITED","5","20"
1423,"21-MAY-2024","PHARMABEES","NIPPON INDIA MUTUAL FUND - NIPPON INDIA NIFTY PHARMA ETF","5","20"
1424,"21-MAY-2024","PHANTOMFX","PHANTOM DIGITAL EFFECTS LIMITED","5","20"
1425,"21-MAY-2024","PGINVIT","POWERGRID INFRASTRUCTURE INVESTMENT TRUST","5","20"
1426,"21-MAY-2024","PGIL","PEARL GLOBAL INDUSTRIES LIMITED","5","20"
1427,"21-MAY-2024","PGHL","PROCTER & GAMBLE HEALTH LIMITED","5","20"
1428,"21-MAY-2024","PGHH","PROCTER & GAMBLE HYGIENE AND HEALTH CARE LIMITED","5","20"
1429,"21-MAY-2024","PGEL","PG ELECTROPLAST LIMITED","5","20"
1430,"21-MAY-2024","PFOCUS","PRIME FOCUS LIMITED","5","20"
1431,"21-MAY-2024","PFIZER","PFIZER LIMITED","5","20"
1432,"21-MAY-2024","PFC","POWER FINANCE CORPORATION LIMITED","5","-"
1433,"21-MAY-2024","PETRONET","PETRONET LNG LIMITED","5","-"
1434,"21-MAY-2024","PERSISTENT","PERSISTENT SYSTEMS LIMITED","5","-"
1435,"21-MAY-2024","PENTAGON","PENTAGON RUBBER LIMITED","5","20"
1436,"21-MAY-2024","PENINLAND","PENINSULA LAND LIMITED","5","20"
1437,"21-MAY-2024","PENIND","PENNAR INDUSTRIES LIMITED","5","20"
1438,"21-MAY-2024","PEL","PIRAMAL ENTERPRISES LIMITED","5","-"
1439,"21-MAY-2024","PDSL","PDS LIMITED","5","20"
1440,"21-MAY-2024","PDMJEPAPER","PUDUMJEE PAPER PRODUCTS LIMITED","5","20"
1441,"21-MAY-2024","PCBL","PCBL LIMITED","5","20"
1442,"21-MAY-2024","PATINTLOG","PATEL INTEGRATED LOGISTICS LIMITED","5","20"
1443,"21-MAY-2024","PATELENG","PATEL ENGINEERING LIMITED","5","20"
1444,"21-MAY-2024","PATANJALI","PATANJALI FOODS LIMITED","5","20"
1445,"21-MAY-2024","PASUPTAC","PASUPATI ACRYLON LIMITED","5","20"
1446,"21-MAY-2024","PARTYCRUS","PARTY CRUISERS LIMITED","5","20"
1447,"21-MAY-2024","PARKHOTELS","APEEJAY SURRENDRA PARK HOTELS LIMITED","5","20"
1448,"21-MAY-2024","PARAS","PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED","5","20"
1449,"21-MAY-2024","PARAGON","PARAGON FINE AND SPECIALITY CHEMICAL LIMITED","5","20"
1450,"21-MAY-2024","PARAGMILK","PARAG MILK FOODS LIMITED","5","20"
1451,"21-MAY-2024","PARADEEP","PARADEEP PHOSPHATES LIMITED","5","20"
1452,"21-MAY-2024","PAR","PAR DRUGS AND CHEMICALS LIMITED","5","20"
1453,"21-MAY-2024","PANAMAPET","PANAMA PETROCHEM LIMITED","5","20"
1454,"21-MAY-2024","PANACHE","PANACHE DIGILIFE LIMITED","5","10"
1455,"21-MAY-2024","PANACEABIO","PANACEA BIOTEC LIMITED","5","20"
1456,"21-MAY-2024","PALASHSECU","PALASH SECURITIES LIMITED","5","20"
1457,"21-MAY-2024","PAKKA","PAKKA LIMITED","5","20"
1458,"21-MAY-2024","PAGEIND","PAGE INDUSTRIES LIMITED","5","-"
1459,"21-MAY-2024","OSWALGREEN","OSWAL GREENTECH LIMITED","5","20"
1460,"21-MAY-2024","OSEINTRUST","ORIENTAL INFRATRUST","5","20"
1461,"21-MAY-2024","ORTINLAB","ORTIN LABORATORIES LIMITED","5","10"
1462,"21-MAY-2024","ORISSAMINE","THE ORISSA MINERALS DEVELOPMENT COMPANY LIMITED","5","20"
1463,"21-MAY-2024","ORIENTPPR","ORIENT PAPER & INDUSTRIES LIMITED","5","20"
1464,"21-MAY-2024","ORIENTHOT","ORIENTAL HOTELS LIMITED","5","20"
1465,"21-MAY-2024","ORIENTELEC","ORIENT ELECTRIC LIMITED","5","20"
1466,"21-MAY-2024","ORIENTCEM","ORIENT CEMENT LIMITED","5","20"
1467,"21-MAY-2024","ORIENTBELL","ORIENT BELL LIMITED","5","20"
1468,"21-MAY-2024","ORICONENT","ORICON ENTERPRISES LIMITED","5","20"
1469,"21-MAY-2024","ORCHPHARMA","ORCHID PHARMA LIMITED","5","20"
1470,"21-MAY-2024","ORBTEXP","ORBIT EXPORTS LIMITED","5","20"
1471,"21-MAY-2024","OPTIEMUS","OPTIEMUS INFRACOM LIMITED","5","20"
1472,"21-MAY-2024","ONWARDTEC","ONWARD TECHNOLOGIES LIMITED","5","20"
1473,"21-MAY-2024","ONMOBILE","ONMOBILE GLOBAL LIMITED","5","20"
1474,"21-MAY-2024","ONGC","OIL & NATURAL GAS CORPORATION LIMITED","5","-"
1475,"21-MAY-2024","OMINFRAL","OM INFRA LIMITED","5","20"
1476,"21-MAY-2024","OMFURN","OMFURN INDIA LIMITED","5","10"
1477,"21-MAY-2024","OMAXE","OMAXE LIMITED","5","10"
1478,"21-MAY-2024","OLIL","ONECLICK LOGISTICS INDIA LIMITED","5","20"
1479,"21-MAY-2024","OLECTRA","OLECTRA GREENTECH LIMITED","5","20"
1480,"21-MAY-2024","OIL","OIL INDIA LIMITED","5","20"
1481,"21-MAY-2024","OFSS","ORACLE FINANCIAL SERVICES SOFTWARE LIMITED","5","-"
1482,"21-MAY-2024","OCCL","ORIENTAL CARBON & CHEMICALS LIMITED","5","20"
1483,"21-MAY-2024","OBEROIRLTY","OBEROI REALTY LIMITED","5","-"
1484,"21-MAY-2024","OBCL","ORISSA BENGAL CARRIER LIMITED","5","20"
1485,"21-MAY-2024","OAL","ORIENTAL AROMATICS LIMITED","5","20"
1486,"21-MAY-2024","NYKAA","FSN E COMMERCE VENTURES LIMITED","5","20"
1487,"21-MAY-2024","NXST","NEXUS SELECT TRUST","5","20"
1488,"21-MAY-2024","NV20IETF","ICICI PRUDENTIAL NIFTY50 VALUE 20 ETF","5","20"
1489,"21-MAY-2024","NV20BEES","NIPPON INDIA ETF NIFTY 50 VALUE 20","5","20"
1490,"21-MAY-2024","NV20","KOTAK NIFTY 50 VALUE 20 ETF","5","20"
1491,"21-MAY-2024","NUVOCO","NUVOCO VISTAS CORPORATION LIMITED","5","20"
1492,"21-MAY-2024","NUVAMA","NUVAMA WEALTH MANAGEMENT LIMITED","5","20"
1493,"21-MAY-2024","NURECA","NURECA LIMITED","5","20"
1494,"21-MAY-2024","NUCLEUS","NUCLEUS SOFTWARE EXPORTS LIMITED","5","20"
1495,"21-MAY-2024","NTPC","NTPC LIMITED","5","-"
1496,"21-MAY-2024","NSLNISP","NMDC STEEL LIMITED","5","20"
1497,"21-MAY-2024","NSIL","NALWA SONS INVESTMENTS LIMITED","5","20"
1498,"21-MAY-2024","NRL","NUPUR RECYCLERS LIMITED","5","10"
1499,"21-MAY-2024","NRBBEARING","NRB BEARING LIMITED","5","20"
1500,"21-MAY-2024","NRAIL","N R AGARWAL INDUSTRIES LIMITED","5","20"
1501,"21-MAY-2024","NPBET","TATA NIFTY PRIVATE BANK EXCHANGE TRADED FUND","5","20"
1502,"21-MAY-2024","NOVAAGRI","NOVA AGRITECH LIMITED","5","20"
1503,"21-MAY-2024","NOCIL","NOCIL LIMITED","5","20"
1504,"21-MAY-2024","NMDC","NMDC LIMITED","5","-"
1505,"21-MAY-2024","NLCINDIA","NLC INDIA LIMITED","5","20"
1506,"21-MAY-2024","NITINSPIN","NITIN SPINNERS LIMITED","5","20"
1507,"21-MAY-2024","NIRMAN","NIRMAN AGRI GENETICS LIMITED","5","10"
1508,"21-MAY-2024","NIPPOBATRY","INDO-NATIONAL LIMITED","5","20"
1509,"21-MAY-2024","NINSYS","NINTEC SYSTEMS LIMITED","5","10"
1510,"21-MAY-2024","NILKAMAL","NILKAMAL LIMITED","5","20"
1511,"21-MAY-2024","NIITMTS","NIIT LEARNING SYSTEMS LIMITED","5","20"
1512,"21-MAY-2024","NIITLTD","NIIT LIMITED","5","20"
1513,"21-MAY-2024","NIFTYQLITY","ADITYA BIRLA SUN LIFE MUTUAL FUND - ABSL NIFTY 200 QUALITY 30 ETF","5","20"
1514,"21-MAY-2024","NIFTYIETF","ICICI PRUDENTIAL NIFTY 50 ETF","5","20"
1515,"21-MAY-2024","NIFTYETF","MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY 50 ETF","5","20"
1516,"21-MAY-2024","NIFTYBETF","BAJAJ FINSERV MUTUAL FUND - BAJAJ FINSERV NIFTY 50 ETF","5","20"
1517,"21-MAY-2024","NIFTYBEES","NIPPON INDIA ETF NIFTY 50 BEES","5","20"
1518,"21-MAY-2024","NIFTY50ADD","DSP  MUTUAL FUND - DSP NIFTY 50 ETF","5","20"
1519,"21-MAY-2024","NIFTY1","KOTAK NIFTY 50 ETF","5","20"
1520,"21-MAY-2024","NIFMID150","UTI MUTUAL FUND - UTI NIFTY MIDCAP 150 EXCHANGE TRADED FUND (ETF)","5","20"
1521,"21-MAY-2024","NIFITETF","UTI MUTUAL FUND - UTI NIFTY IT ETF","5","20"
1522,"21-MAY-2024","NIF5GETF","UTI MUTUAL FUND - UTI NIFTY 5 YR BENCHMARK G-SEC ETF","5","20"
1523,"21-MAY-2024","NIF10GETF","UTI MUTUAL FUND - UTI NIFTY 10 YR BENCHMARK G-SEC ETF","5","20"
1524,"21-MAY-2024","NIF100IETF","ICICI PRUDENTIAL NIFTY 100 ETF","5","20"
1525,"21-MAY-2024","NIF100BEES","NIPPON INDIA ETF NIFTY 100","5","20"
1526,"21-MAY-2024","NIDAN","NIDAN LABORATORIES AND HEALTHCARE LIMITED","5","20"
1527,"21-MAY-2024","NIBL","NRB INDUSTRIAL BEARINGS LIMITED","5","10"
1528,"21-MAY-2024","NIACL","THE NEW INDIA ASSURANCE COMPANY LIMITED","5","20"
1529,"21-MAY-2024","NHPC","NHPC LIMITED","5","20"
1530,"21-MAY-2024","NHIT","NATIONAL HIGHWAYS INFRA TRUST","5","20"
1531,"21-MAY-2024","NH","NARAYANA HRUDAYALAYA LTD.","5","20"
1532,"21-MAY-2024","NGLFINE","NGL FINE-CHEM LIMITED","5","20"
1533,"21-MAY-2024","NGIL","NAKODA GROUP OF INDUSTRIES LIMITED","5","20"
1534,"21-MAY-2024","NFL","NATIONAL FERTILIZERS LIMITED","5","20"
1535,"21-MAY-2024","NEXTMEDIA","NEXT MEDIAWORKS LIMITED","5","10"
1536,"21-MAY-2024","NEXT50IETF","ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY NEXT 50 ETF","5","20"
1537,"21-MAY-2024","NEXT50","MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY NEXT 50 ETF (MANXT50) - MI","5","20"
1538,"21-MAY-2024","NEWJAISA","NEWJAISA TECHNOLOGIES LIMITED","5","20"
1539,"21-MAY-2024","NEWGEN","NEWGEN SOFTWARE TECHNOLOGIES LIMITED","5","20"
1540,"21-MAY-2024","NEULANDLAB","NEULAND LABORATORIES LIMITED","5","20"
1541,"21-MAY-2024","NETF","TATA NIFTY 50 EXCHANGE TRADED FUND","5","20"
1542,"21-MAY-2024","NESTLEIND","NESTLE INDIA LIMITED","5","-"
1543,"21-MAY-2024","NESCO","NESCO LIMITED","5","20"
1544,"21-MAY-2024","NEOGEN","NEOGEN CHEMICALS LIMITED","5","20"
1545,"21-MAY-2024","NELCO","NELCO LIMITED","5","20"
1546,"21-MAY-2024","NELCAST","NELCAST LIMITED","5","20"
1547,"21-MAY-2024","NECLIFE","NECTAR LIFESCIENCES LIMITED","5","20"
1548,"21-MAY-2024","NECCLTD","NORTH EASTERN CARRYING CORPORATION LIMITED","5","20"
1549,"21-MAY-2024","NDTV","NEW DELHI TELEVISION LIMITED","5","20"
1550,"21-MAY-2024","NDRINVIT","NDR INVIT TRUST","5","20"
1551,"21-MAY-2024","NDRAUTO","NDR AUTO COMPONENTS LIMITED","5","20"
1552,"21-MAY-2024","NDLVENTURE","NDL VENTURES LIMITED","5","20"
1553,"21-MAY-2024","NDL","NANDAN DENIM LIMITED","5","20"
1554,"21-MAY-2024","NDGL","NAGA DHUNSERI GROUP LIMITED","5","10"
1555,"21-MAY-2024","NCLIND","NCL INDUSTRIES LIMITED","5","20"
1556,"21-MAY-2024","NCC","NCC LIMITED","5","20"
1557,"21-MAY-2024","NBIFIN","N. B. I. INDUSTRIAL FINANCE COMPANY LIMITED","5","20"
1558,"21-MAY-2024","NBCC","NBCC (INDIA) LIMITED","5","10"
1559,"21-MAY-2024","NAZARA","NAZARA TECHNOLOGIES LIMITED","5","20"
1560,"21-MAY-2024","NAVNETEDUL","NAVNEET EDUCATION LIMITED","5","20"
1561,"21-MAY-2024","NAVKARCORP","NAVKAR CORPORATION LIMITED","5","20"
1562,"21-MAY-2024","NAVINIFTY","NAVI MUTUAL FUND - NAVI NIFTY 50 ETF","5","20"
1563,"21-MAY-2024","NAVINFLUOR","NAVIN FLUORINE INTERNATIONAL LIMITED","5","-"
1564,"21-MAY-2024","NAVA","NAVA LIMITED","5","20"
1565,"21-MAY-2024","NAUKRI","INFO EDGE (INDIA) LIMITED","5","-"
1566,"21-MAY-2024","NATIONALUM","NATIONAL ALUMINIUM COMPANY LIMITED","5","-"
1567,"21-MAY-2024","NATHBIOGEN","NATH BIO-GENES (INDIA) LIMITED","5","20"
1568,"21-MAY-2024","NATCOPHARM","NATCO PHARMA LIMITED","5","20"
1569,"21-MAY-2024","NAMAN","NAMAN IN-STORE (INDIA) LIMITED","5","20"
1570,"21-MAY-2024","NAM-INDIA","NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED","5","20"
1571,"21-MAY-2024","NAHARSPING","NAHAR SPINNING MILLS LIMITED","5","20"
1572,"21-MAY-2024","NAHARPOLY","NAHAR POLY FILMS LIMITED","5","20"
1573,"21-MAY-2024","NAHARINDUS","NAHAR INDUSTRIAL ENTERPRISES LIMITED","5","20"
1574,"21-MAY-2024","NAHARCAP","NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED","5","20"
1575,"21-MAY-2024","NACLIND","NACL INDUSTRIES LIMITED","5","20"
1576,"21-MAY-2024","MWL","MANGALAM WORLDWIDE LIMITED","5","20"
1577,"21-MAY-2024","MVKAGRO","M.V.K. AGRO FOOD PRODUCT LIMITED","5","20"
1578,"21-MAY-2024","MVGJL","MANOJ VAIBHAV GEMS N JEWELLERS LIMITED","5","10"
1579,"21-MAY-2024","MUTHOOTMF","MUTHOOT MICROFIN LIMITED","5","20"
1580,"21-MAY-2024","MUTHOOTFIN","MUTHOOT FINANCE LIMITED","5","-"
1581,"21-MAY-2024","MUTHOOTCAP","MUTHOOT CAPITAL SERVICES LIMITED","5","20"
1582,"21-MAY-2024","MURUDCERA","MURUDESHWAR CERAMICS LIMITED","5","20"
1583,"21-MAY-2024","MUNJALSHOW","MUNJAL SHOWA LIMITED","5","20"
1584,"21-MAY-2024","MUKKA","MUKKA PROTEINS LIMITED","5","20"
1585,"21-MAY-2024","MUKANDLTD","MUKAND LIMITED","5","20"
1586,"21-MAY-2024","MUFTI","CREDO BRANDS MARKETING LIMITED","5","20"
1587,"21-MAY-2024","MTNL","MAHANAGAR TELEPHONE NIGAM LIMITED","5","10"
1588,"21-MAY-2024","MTARTECH","MTAR TECHNOLOGIES LIMITED","5","20"
1589,"21-MAY-2024","MSUMI","MOTHERSON SUMI WIRING INDIA LIMITED","5","20"
1590,"21-MAY-2024","MSTCLTD","MSTC LIMITED","5","20"
1591,"21-MAY-2024","MRPL","MANGALORE REFINERY AND PETROCHEMICALS LIMITED","5","20"
1592,"21-MAY-2024","MRF","MRF LIMITED","5","-"
1593,"21-MAY-2024","MPSLTD","MPS LIMITED","5","20"
1594,"21-MAY-2024","MPHASIS","MPHASIS LIMITED","5","-"
1595,"21-MAY-2024","MOXSH","MOXSH OVERSEAS EDUCON LIMITED","5","20"
1596,"21-MAY-2024","MOVALUE","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL SP BSE ENHANCED VALUE ETF","5","20"
1597,"21-MAY-2024","MOTILALOFS","MOTILAL OSWAL FINANCIAL SERVICES LIMITED","5","20"
1598,"21-MAY-2024","MOTHERSON","SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED","5","-"
1599,"21-MAY-2024","MOSMALL250","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY SMALLCAP 250 ETF","5","20"
1600,"21-MAY-2024","MOS","MOS UTILITY LIMITED","5","20"
1601,"21-MAY-2024","MOREPENLAB","MOREPEN LABORATORIES LIMITED","5","20"
1602,"21-MAY-2024","MOREALTY","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY REALTY ETF","5","20"
1603,"21-MAY-2024","MOQUALITY","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL S&P BSE QUALITY ETF","5","20"
1604,"21-MAY-2024","MONTECARLO","MONTE CARLO FASHIONS LIMITED","5","20"
1605,"21-MAY-2024","MONQ50","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NASDAQ Q 50 ETF","5","20"
1606,"21-MAY-2024","MONIFTY500","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 500 ETF","5","20"
1607,"21-MAY-2024","MONARCH","MONARCH NETWORTH CAPITAL LIMITED","5","20"
1608,"21-MAY-2024","MON100","MOTILAL OSWAL MUTUAL FUND-MOTILAL OSWAL MOST SHARES NASDAQ 100 ETF -GO","5","20"
1609,"21-MAY-2024","MOMOMENTUM","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL NIFTY 200 MOMENTUM 30 ETF","5","20"
1610,"21-MAY-2024","MOMENTUM","ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE NIFTY 200 MO","5","20"
1611,"21-MAY-2024","MOM50","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL MOST SHARES M50 ETF","5","20"
1612,"21-MAY-2024","MOM30IETF","ICICI PRUDENTIAL MUTUAL FUND -  ICICI PRU NIFTY 200 MOMENTUM 30 ETF","5","20"
1613,"21-MAY-2024","MOM100","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL MOST SHARES M100 ETF GO","5","20"
1614,"21-MAY-2024","MOLOWVOL","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL S&P BSE LOW VOLATILITY ETF","5","20"
1615,"21-MAY-2024","MOLDTKPAC","MOLD-TEK PACKAGING LIMITED","5","20"
1616,"21-MAY-2024","MOLDTECH","MOLD-TEK TECHNOLOGIES LIMITED","5","20"
1617,"21-MAY-2024","MOL","MEGHMANI ORGANICS LIMITED","5","20"
1618,"21-MAY-2024","MOIL","MOIL LIMITED","5","20"
1619,"21-MAY-2024","MOHITIND","MOHIT INDUSTRIES LIMITED","5","10"
1620,"21-MAY-2024","MOHEALTH","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL S&P BSE HEALTHCARE ETF","5","20"
1621,"21-MAY-2024","MOGSEC","MOTILAL OSWAL MUTUAL FUND - MOTILAL OSWAL 5 YEAR G SEC ETF - GROWTH","5","20"
1622,"21-MAY-2024","MNC","KOTAK MAHINDRA MUTUAL FUND - KOTAK NIFTY MNC ETF","5","20"
1623,"21-MAY-2024","MMTC","MMTC LIMITED","5","10"
1624,"21-MAY-2024","MMP","MMP INDUSTRIES LIMITED","5","20"
1625,"21-MAY-2024","MMFL","MM FORGINGS LIMITED","5","20"
1626,"21-MAY-2024","MITCON","MITCON CONSULTANCY & ENGINEERING SERVICES LIMITED","5","10"
1627,"21-MAY-2024","MINDTECK","MINDTECK (INDIA) LIMITED","5","10"
1628,"21-MAY-2024","MINDSPACE","MINDSPACE BUSINESS PARKS REIT","5","20"
1629,"21-MAY-2024","MINDACORP","MINDA CORPORATION LIMITED","5","20"
1630,"21-MAY-2024","MIDSELIETF","ICICI PRUDENTIAL S&P BSE MIDCAP SELECT ETF","5","20"
1631,"21-MAY-2024","MIDQ50ADD","DSP  MUTUAL FUND - DSP NIFTY MIDCAP 150 QUALITY 50 ETF","5","20"
1632,"21-MAY-2024","MIDHANI","MISHRA DHATU NIGAM LIMITED","5","20"
1633,"21-MAY-2024","MIDCAPIETF","ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY MIDCAP 150 ETF","5","20"
1634,"21-MAY-2024","MIDCAPETF","MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY MIDCAP 150 ETF","5","20"
1635,"21-MAY-2024","MIDCAP","KOTAK NIFTY MIDCAP 50 ETF","5","20"
1636,"21-MAY-2024","MID150BEES","NIPPON INDIA ETF NIFTY MIDCAP 150","5","20"
1637,"21-MAY-2024","MICROPRO","MICROPRO SOFTWARE SOLUTIONS LIMITED","5","20"
1638,"21-MAY-2024","MHRIL","MAHINDRA HOLIDAYS & RESORTS INDIA LIMITED","5","20"
1639,"21-MAY-2024","MHLXMIRU","MAHALAXMI RUBTECH LIMITED","5","20"
1640,"21-MAY-2024","MHHL","MOHINI HEALTH & HYGIENE LIMITED","5","20"
1641,"21-MAY-2024","MGL","MAHANAGAR GAS LIMITED","5","-"
1642,"21-MAY-2024","MGEL","MANGALAM GLOBAL ENTERPRISE LIMITED","5","20"
1643,"21-MAY-2024","MFSL","MAX FINANCIAL SERVICES LIMITED","5","-"
1644,"21-MAY-2024","METROPOLIS","METROPOLIS HEALTHCARE LIMITED","5","-"
1645,"21-MAY-2024","METROBRAND","METRO BRANDS LIMITED","5","20"
1646,"21-MAY-2024","MENONBE","MENON BEARINGS LIMITED","5","20"
1647,"21-MAY-2024","MEGATHERM","MEGATHERM INDUCTION LIMITED","5","20"
1648,"21-MAY-2024","MEGASTAR","MEGASTAR FOODS LIMITED","5","20"
1649,"21-MAY-2024","MEDPLUS","MEDPLUS HEALTH SERVICES LIMITED","5","20"
1650,"21-MAY-2024","MEDICAMEQ","MEDICAMEN BIOTECH LIMITED","5","20"
1651,"21-MAY-2024","MEDIASSIST","MEDI ASSIST HEALTHCARE SERVICES LIMITED","5","20"
1652,"21-MAY-2024","MEDANTA","GLOBAL HEALTH LIMITED","5","20"
1653,"21-MAY-2024","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","5","-"
1654,"21-MAY-2024","MCON","MCON RASAYAN INDIA LIMITED","5","10"
1655,"21-MAY-2024","MCDOWELL-N","UNITED SPIRITS LIMITED","5","-"
1656,"21-MAY-2024","MBLINFRA","MBL INFRASTRUCTURE LIMITED","5","10"
1657,"21-MAY-2024","MBAPL","MADHYA BHARAT AGRO PRODUCTS LIMITED","5","20"
1658,"21-MAY-2024","MAZDOCK","MAZAGON DOCK SHIPBUILDERS LIMITED","5","20"
1659,"21-MAY-2024","MAZDA","MAZDA LIMITED","5","20"
1660,"21-MAY-2024","MAYURUNIQ","MAYUR UNIQUOTERS LTD","5","20"
1661,"21-MAY-2024","MAXPOSURE","MAXPOSURE LIMITED","5","20"
1662,"21-MAY-2024","MAXHEALTH","MAX HEALTHCARE INSTITUTE LIMITED","5","20"
1663,"21-MAY-2024","MAXESTATES","MAX ESTATES LIMITED","5","20"
1664,"21-MAY-2024","MAWANASUG","MAWANA SUGARS LIMITED","5","20"
1665,"21-MAY-2024","MATRIMONY","MATRIMONY.COM LIMITED","5","20"
1666,"21-MAY-2024","MASTER","MASTER COMPONENTS LIMITED","5","20"
1667,"21-MAY-2024","MASTEK","MASTEK LIMITED","5","20"
1668,"21-MAY-2024","MASPTOP50","MIRAE ASSET MUTUAL FUND - MIRAE ASSET S&P 500 TOP 50 ETF","5","20"
1669,"21-MAY-2024","MASFIN","MAS FINANCIAL SERVICES LIMITED","5","20"
1670,"21-MAY-2024","MARUTI","MARUTI SUZUKI INDIA LIMITED","5","-"
1671,"21-MAY-2024","MARKSANS","MARKSANS PHARMA LIMITED","5","20"
1672,"21-MAY-2024","MARINETRAN","MARINETRANS INDIA LIMITED","5","20"
1673,"21-MAY-2024","MARICO","MARICO LIMITED","5","-"
1674,"21-MAY-2024","MARCO","MARCO CABLES & CONDUCTORS LIMITED","5","20"
1675,"21-MAY-2024","MARATHON","MARATHON NEXTGEN REALTY LIMITED","5","20"
1676,"21-MAY-2024","MARALOVER","MARAL OVERSEAS LIMITED","5","20"
1677,"21-MAY-2024","MAPMYINDIA","C.E. INFO SYSTEMS LIMITED","5","20"
1678,"21-MAY-2024","MANYAVAR","VEDANT FASHIONS LIMITED","5","20"
1679,"21-MAY-2024","MANOMAY","MANOMAY TEX INDIA LIMITED","5","20"
1680,"21-MAY-2024","MANKIND","MANKIND PHARMA LIMITED","5","10"
1681,"21-MAY-2024","MANINFRA","MAN INFRACONSTRUCTION LIMITED","5","20"
1682,"21-MAY-2024","MANGLMCEM","MANGALAM CEMENT LIMITED","5","20"
1683,"21-MAY-2024","MANGCHEFER","MANGALORE CHEMICALS & FERTILIZERS LIMITED","5","20"
1684,"21-MAY-2024","MANGALAM","MANGALAM DRUGS AND ORGANICS LIMITED","5","20"
1685,"21-MAY-2024","MANAPPURAM","MANAPPURAM FINANCE LIMITED","5","-"
1686,"21-MAY-2024","MANALIPETC","MANALI PETROCHEMICALS LIMITED","5","20"
1687,"21-MAY-2024","MANAKSIA","MANAKSIA LIMITED","5","20"
1688,"21-MAY-2024","MALLCOM","MALLCOM (INDIA) LIMITED","5","20"
1689,"21-MAY-2024","MAL","MANGALAM ALLOYS LIMITED","5","20"
1690,"21-MAY-2024","MAKEINDIA","MIRAE ASSET MUTUAL FUND - MIRAE ASSET NIFTY INDIA MANUFACTURING ETF","5","20"
1691,"21-MAY-2024","MAITHANALL","MAITHAN ALLOYS LIMITED","5","20"
1692,"21-MAY-2024","MAHSEAMLES","MAHARASHTRA SEAMLESS LIMITED","5","20"
1693,"21-MAY-2024","MAHSCOOTER","MAHARASHTRA SCOOTERS LIMITED","5","20"
1694,"21-MAY-2024","MAHLOG","MAHINDRA LOGISTICS LIMITED","5","20"
